6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,-7.886741602140812,-20.0
4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-7.910678683155955,-13.53809972227009
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0
5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.25,0.0,-5.621278695683793,-16.0
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,-9.780621667040926,-20.0
6.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-10.617710137183137,-21.53809972227009
7.0,0.0,0.0,0.0,0.02040816326530612,0.14285714285714285,0.0,0.0,0.0,0.25,0.0,-14.677481167788331,-25.53809972227009
7.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.25,0.0,-13.463655035697204,-24.0
9.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-16.382260784660854,-34.27187648598807
7.0,0.0,0.0,0.0,0.02040816326530612,0.2857142857142857,0.0,0.0,0.0,0.25,0.0,-12.7069502718554,-25.53809972227009
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-5.446082509526907,-12.0
5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.25,0.0,-7.229071223411541,-16.39197168659185
7.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-11.210633157004624,-24.195677041447883
8.0,0.0,0.0,0.0,0.015625,0.125,0.0,0.0,0.0,0.25,0.0,-13.299873291676889,-28.195677041447883
5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.25,0.0,-7.535322644199171,-17.53809972227009
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-7.936040988951742,-12.0
5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.2,0.0,0.25,0.0,-5.782988713884634,-16.0
5.0,0.0,0.0,0.0,0.04,0.0,0.0,0.2,0.0,0.25,0.0,-6.089240134672264,-16.0
5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.25,0.0,-6.021697831832301,-16.0
5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,-6.989255872230109,-15.668868002539115
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.25,0.0,-6.782988713884633,-20.0
8.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-10.764550647477718,-28.195677041447883
9.0,0.0,0.0,0.0,0.012345679012345678,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,-12.85379078214998,-32.19567704144789
6.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,-6.797501467468548,-20.0
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.25,0.0,-7.089240134672264,-20.0
6.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,-7.021697831832301,-20.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-12.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-12.0
5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,-6.255705475537178,-16.0
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,-8.344945610209443,-19.427510011970842
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-16.0
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.25,0.0,-7.089240134672264,-20.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-20.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.589007003168012,-28.0
9.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.25,0.0,-13.371995717052647,-32.0
9.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.25,0.0,-13.678247137840277,-32.0
9.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,-13.610704835000314,-32.0
10.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,-14.21685721114757,-36.0
11.0,0.0,0.0,0.0,0.008264462809917356,0.09090909090909091,0.0,0.0,0.0,0.25,0.0,-16.306097345819833,-40.0
4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-5.255705475537179,-12.0
5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,-11.12656036870174,-16.195677041447883
6.0,0.0,0.0,0.0,0.027777777777777776,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,-13.215800503374004,-20.195677041447883
6.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,-12.225227087740056,-18.873457746713964
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.79255777828168,-16.0
7.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.25,0.0,-8.575546492166314,-24.0
8.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,-9.420407986261237,-28.0
9.0,0.0,0.0,0.0,0.012345679012345678,0.1111111111111111,0.0,0.0,0.0,0.25,0.0,-11.5096481209335,-32.0
7.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.25,0.0,-8.590059245750227,-24.0
8.0,0.0,0.0,0.0,0.015625,0.0,0.125,0.0,0.0,0.25,0.0,-10.679299380422492,-27.24806511090757
6.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.25,0.0,-7.881797912953944,-20.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-8.0
4.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.25,0.0,-4.782988713884634,-12.0
